"word","count","relevance"
"time","7","0.986"
"side","5","0.704"
"everything","4","0.563"
"heart","3","0.423"
"outside","5","0.423"
"ooooohh","3","0.423"
"much healing","1","0.282"
"nothing","1","0.141"
"miles","1","0.141"
"california","1","0.141"
"year","1","0.141"
"feet","1","0.141"
"world","1","0.141"
"difference","1","0.141"
"town","1","0.141"
"secret","1","0.141"
