"word","count","relevance"
"heart","5","0.980"
"love","2","0.392"
"girls","2","0.392"
"ear","2","0.392"
"everyday","2","0.392"
"someone","1","0.196"
"whisper","1","0.196"
"hand","1","0.196"
"evening","1","0.196"
"burden","1","0.196"
"prayer","1","0.196"
"world","1","0.196"
"runnin","1","0.196"
"word","1","0.196"
"morning","1","0.196"
"arms","1","0.196"
"goodbye","1","0.196"
"night","1","0.196"
"day","1","0.196"
